,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
27,1591401234.31,1.0799999237060547,Acceleration,0.1488342285,-0.013122558590000001,-0.9876098633,0.039999961853027344,0.761635407505477,0.030455218798828745,0.6096220005784521,0.02377575297281492,0.29284165982331783
28,1591401234.35,1.119999885559082,Acceleration,0.1491394043,-0.01188659668,-0.9921112061,0.039999961853027344,0.765872264602117,0.03055012430725518,0.6401721248857073,0.024995858671352022,0.31783751849466985
29,1591401234.39,1.1600000858306885,Acceleration,0.1501159668,-0.01042175293,-0.9963073729999999,0.040000200271606445,0.7701888743025971,0.030721376592810226,0.6708935014785176,0.02622144381189407,0.3440589623065639
30,1591401234.43,1.2000000476837158,Acceleration,0.1502685547,-0.013931274409999998,-0.9972229004000001,0.039999961853027344,0.7783037017740237,0.030969821986380437,0.701863323464898,0.02745511031560978,0.3715140726221737
31,1591401234.47,1.2400000095367432,Acceleration,0.1527404785,-0.015930175780000003,-1.000366211,0.039999961853027344,0.789678416942437,0.03135961246744371,0.7332229359323417,0.028701697815846645,0.4002157704380203
32,1591401234.51,1.2799999713897705,Acceleration,0.1516571045,-0.016296386719999997,-0.9996185303,0.039999961853027344,0.7974542958495037,0.031742623983684715,0.7649655599160263,0.029963741341289568,0.4301795117793099
33,1591401234.55,1.3199999332427979,Acceleration,0.1524200439,-0.02052307129,-0.9979400635,0.039999961853027344,0.8027877512541703,0.032004810419878675,0.796970370335905,0.031238688813475017,0.46141820059278493
34,1591401234.59,1.3599998950958252,Acceleration,0.1524658203,-0.024917602540000004,-0.9999237061,0.039999961853027344,0.8055591542493703,0.0321669074332881,0.8291372777691931,0.03252212194655997,0.4939403225393449
35,1591401234.63,1.4000000953674316,Acceleration,0.1507568359,-0.03170776367,-0.9992370604999999,0.040000200271606445,0.8049311024921704,0.03220996640256626,0.8613472441717593,0.033809859716844484,0.5277501822561894
36,1591401234.67,1.440000057220459,Acceleration,0.15184021,-0.03924560547,-0.9998168945,0.039999961853027344,0.8052999582895037,0.03220459050291336,0.8935518346746727,0.035097948104885056,0.5628481303610745
37,1591401234.71,1.4800000190734863,Acceleration,0.1524505615,-0.04235839843999999,-0.9956207275,0.039999961853027344,0.806037669877637,0.032226721829516594,0.9257785565041893,0.0363865731226039,0.5992347034836784
38,1591401234.75,1.5199999809265137,Acceleration,0.1504516602,-0.04444885254,-0.9957427979000001,0.039999961853027344,0.8096763824441704,0.03231425022913626,0.9580928067333255,0.037677391332755605,0.636912094816434
39,1591401234.79,1.559999942779541,Acceleration,0.150894165,-0.04507446289,-0.9935607909999999,0.039999961853027344,0.8169637766468371,0.03253277215612132,0.9906255788894468,0.038974330543601964,0.675886425360036
40,1591401234.83,1.5999999046325684,Acceleration,0.15184021,-0.04110717773,-0.9901123047,0.039999961853027344,0.827062450149237,0.03288049317860972,1.0235060720680564,0.04028259460263756,0.7161690199626736
41,1591401234.87,1.6399998664855957,Acceleration,0.1507263184,-0.03744506836,-0.9878082275,0.039999961853027344,0.8420060943584371,0.03338133905519742,1.0568874111232538,0.04160782998346954,0.7577768499461431
42,1591401234.91,1.6800000667572021,Acceleration,0.1529541016,-0.03573608398,-0.9912414551000001,0.040000200271606445,0.8567802642799037,0.033975897282103346,1.0908633084053572,0.04295522945731565,0.8007320794034588
43,1591401234.95,1.7200000286102295,Acceleration,0.1512908936,-0.03607177734,-0.9932098389,0.039999961853027344,0.8725812489777705,0.0345871972802003,1.1254505056855575,0.04432623400898706,0.8450583134124459
44,1591401234.99,1.7599999904632568,Acceleration,0.151550293,-0.04055786133,-0.9935913086,0.039999961853027344,0.892270173132437,0.03529699478033468,1.1607475004658923,0.04572391651726258,0.8907822299297085
45,1591401235.03,1.7999999523162842,Acceleration,0.1528930664,-0.04484558105000001,-0.9988098145000001,0.039999961853027344,0.912467520137237,0.03609471944275376,1.196842219908646,0.047151749440035466,0.9379339793697439
46,1591401235.07,1.8399999141693115,Acceleration,0.1519927979,-0.04891967773,-1.001205444,0.039999961853027344,0.934020661411237,0.03692972841200239,1.2337719483206484,0.04861223700429978,0.9865462163740436
47,1591401235.11,1.8799998760223389,Acceleration,0.1524658203,-0.05192565918000001,-1.0027160640000001,0.039999961853027344,0.9572984527517704,0.03782634620921088,1.2715982945298592,0.05010735707086508,1.0366535734449087
